AIGC: {"Label":"1","ContentProducer":"001191110108MA01KP2T5U00000","ProduceID":"f0f0e3875c059d20aae55aee272a7374","ReservedCode1":"","ContentPropagator":"001191110108MA01KP2T5U00000","PropagateID":"f0f0e3875c059d20aae55aee272a7374","ReservedCode2":""}

序号,文章标题,URL
198,"《长风渡》没爆，“真情侣”罪当几何？",https://mp.weixin.qq.com/s/-fyliIhOofFwjNCDvqCZpA
199,"六月热浪翻涌，梦也滚烫|小娱月报",https://mp.weixin.qq.com/s/C12CpCnVD95PAkEvM4-q2Q
200,"稻草熊娱乐董事长刘小枫：用高质量增长迎接行业新的上升期 | 对话",https://mp.weixin.qq.com/s/ajGNKVNEutpqJhfVKH95kg
201,"第一批转行做AI的文娱打工人：工资百万，不焦虑了",https://mp.weixin.qq.com/s/7rqp2HyrgO5xNjO3n-d6vA
202,"暑期游井喷，日薪2500招不到导游",https://mp.weixin.qq.com/s/yCikQcyCa-y5_o9TNDDaXw
203,"一场长安首映礼，如何开启电影营销的想象空间？",https://mp.weixin.qq.com/s/igEZTlIc2xii7jUU1wJE3g
204,"文投控股“割肉”：地球家乡两项目利润收不回、关闭26家影城、成龙两项目搁浅",https://mp.weixin.qq.com/s/NnP4OQn5aiBuJ7KMXdvtFA
205,"多抓鱼北京门店关闭，二手书生意为什么难做",https://mp.weixin.qq.com/s/Woasl2BWQpXah5k_xJbYsg
206,"“一次性采购上百个”，微商倒卖2D数字人",https://mp.weixin.qq.com/s/Tuex1z4QlKh3k6Yn-97Myw
207,"一路狂飙，新茶饮步入“万店时代”",https://mp.weixin.qq.com/s/ACuGiOINVrDoajXgE1Z9SA
208,"戚薇李承铉高价卖身，要做下一个东方甄选？",https://mp.weixin.qq.com/s/RDI88T8fji4afUQC1QR3xQ
209,"导游小祈一夜涨粉百万，旅行社MCN“突围”抖音?",https://mp.weixin.qq.com/s/dwFQjLxXMkab0SQVRM8FgQ
210,"茉酸奶走的路，有一半是喜茶铺的",https://mp.weixin.qq.com/s/PKERB2MMsT1HbWmR3qjITQ
211,"“5万人睡着就我没睡”，助力贾樟柯实现《记忆》破纪录梦想",https://mp.weixin.qq.com/s/NWrsTx5Wczy6BZEvgzPkew
212,"谁在满足年轻家庭的“精致抠”？",https://mp.weixin.qq.com/s/hMap7kWD8xAJKkTiwFY-aQ
213,"优爱腾暑期档“赛马”，剧集“空降”宣推苦了谁？",https://mp.weixin.qq.com/s/D_42PqYvd2ayup2SAKelRQ
214,"国产剧出海新趋势：影视公司拥抱爱优腾",https://mp.weixin.qq.com/s/u451CFXlUgOcxqE29kWvMg
215,"考公考编失败的00后，开起了彩票店",https://mp.weixin.qq.com/s/6WLKkygQcLYP16esSgxEvA
216,"在闲鱼翻倍换“旧”的FREITAG，智商税or真香？",https://mp.weixin.qq.com/s/8UiTwJrifO2xtn0O8VBOEA
217,"5月电影备案：数量增长超90%，《罗小黑战记2》《镖人:风起大漠》备案",https://mp.weixin.qq.com/s/wXskucaL0H8lM2l-Pl4LFw
218,"知乎逃离“匿名区”",https://mp.weixin.qq.com/s/1gg0QJQX5cDRYnLzQMd6nQ
219,"75%核销率，50%加购比例，美团外卖直播加速向前",https://mp.weixin.qq.com/s/FX97Kgq74MHw3unDqkKe9g
220,"王老吉加多宝鏖战11年，快打不动了",https://mp.weixin.qq.com/s/nZHqGXB7zHZOU9HascVZ7A
221,"逆水寒“碰瓷营销”的背后，暴露了大厂的中年危机",https://mp.weixin.qq.com/s/jcKgoEc4nKu8NJuDJknWWQ
222,"116家国产大模型起名：一场关于道家中医、神话人物的文艺复兴",https://mp.weixin.qq.com/s/wnRQbhA9MGn1QKMQFnO5qQ
223,"重塑组织让生意增长，飞书如何成为电商行业标配？",https://mp.weixin.qq.com/s/4EaXmT7Cu4pGkxivN6PTLA
224,"探店变「打黑」，达人们找对新财路了？",https://mp.weixin.qq.com/s/wENiNtf920chJaWlM37s9g
225,"2023，消失的超级网红",https://mp.weixin.qq.com/s/q6z1Bp8l-bcKCriNpBfNRw
226,"《小帮星探家》出圈，品牌定制综艺的背后|专访住小帮",https://mp.weixin.qq.com/s/ayIqQ4Y8L48_K0zciRVqsg
227,"《碟中谍7》首日仅5000万，好莱坞电影脱锚进行时",https://mp.weixin.qq.com/s/vetmKJdmX01___2aKeDs7g
228,"冰淇淋遭遇最惨旺季，冰品经销商有苦难言！",https://mp.weixin.qq.com/s/z9Bmpnh2ga-b3vjvYAhAnQ
229,"网易知识公路停运：网易的短视频之路终止？",https://mp.weixin.qq.com/s/9CzVYvjsZXYhWv0PsTtt7Q
230,"6月互联网专利盘点｜百度推出AI写诗，网易根据表情推送课程",https://mp.weixin.qq.com/s/15mz3SLjoZGcQ4_73c9rfg
231,"2023演唱会新潮流：观众争做显眼包",https://mp.weixin.qq.com/s/D2NrhFchVFqW5QJi3R1GGA
232,"6月网剧备案：行业回暖，备案数量增长133%，《黑莲花攻略手册》《似锦》等大古装启动",https://mp.weixin.qq.com/s/Yv7e9_Jp1Xpx5LqgU2HFMg
233,"《剧院魅影》用阿云嘎开盲盒，为什么会被骂？",https://mp.weixin.qq.com/s/OXLL7kU4it9ya7cAeVp-9A
234,"打败9.9元瑞幸！小蓝瓶、%网红咖啡靠什么吸客？",https://mp.weixin.qq.com/s/iRs0lzK67BMeflj71PcPCA
235,"“破万剧”加速，优爱腾通货膨胀还是数据温差？",https://mp.weixin.qq.com/s/HcofR-aH1b4wJIvvC3XoPw
236,"茶饮届爱上联名，但联名款都很难喝？",https://mp.weixin.qq.com/s/k5mpU-jo0aJl554S807aZQ
237,"马斯克过万亿而不入",https://mp.weixin.qq.com/s/khvf7E6b41sq18AzuzS1Eg
238,"抖音卖得最火的咖啡，是一个你没听过的品牌 ｜ 专访四只猫",https://mp.weixin.qq.com/s/gORGTXnGUafUja7ztSQLXg
239,"4-6月网络动画上线备案：增长20%，《狐妖小红娘》《时光代理人2》《斗罗大陆》备案",https://mp.weixin.qq.com/s/AvWF7pA8RzZ_nlirGN6Gmw
240,"共套现108.5亿，传媒股借AIGC逢高减持上瘾了？",https://mp.weixin.qq.com/s/F0Nvh5KZskxrHc64NF4hGg
241,"《长安三万里》票房破追光记录，电影的“教育式营销”大有可为",https://mp.weixin.qq.com/s/L5WaZj7bebM1N_6u4BCm7w
242,"好利来、旺旺、特步，品牌接班人为何热衷做网红？",https://mp.weixin.qq.com/s/B8cpRIhymggPJgWLoc8aTA
243,"解码《芭比》粉色营销",https://mp.weixin.qq.com/s/IIPJv-LlDwWEpN3C__2dKQ
244,"乐视出《甄嬛传》周边，甄嬛变如花？",https://mp.weixin.qq.com/s/f1M8TGLOBb_eBWDU3jfMtA
245,"《浪姐4》未续神话，谢娜只是替罪羊",https://mp.weixin.qq.com/s/g37HzPBA3XRWbOK724ox5g
246,"《欢颜》与X剧场究竟满足了观众怎样的智性审美？",https://mp.weixin.qq.com/s/dJR7ndAcOQb6A0NfhW-dOw
247,"蹭五月天热点，脑白金又来洗脑了？",https://mp.weixin.qq.com/s/11ZM3thJxh9dwPHlulwa1A
248,"60秒看透传媒股到底谁在逢高减持！",https://mp.weixin.qq.com/s/N94GBhq9laHABx3OwtsdBQ
249,"1天吸引上万人！被迪士尼虐惨的中国乐园，终于熬出头了？",https://mp.weixin.qq.com/s/MjGNFLjTJsnz8nv8BFEDtA
250,"从德扑到掼蛋，资本圈的“东升西落”",https://mp.weixin.qq.com/s/PhjGiUn_UCvJTVcEFFwsIw
251,"“秒鸭这种水平的AI项目，我也能干” | AI创业者调查②",https://mp.weixin.qq.com/s/RtsgMWUHxpMZMgqQUWx3BA
252,"AI版孟宴臣登热搜，AI营销卷到明星了吗？",https://mp.weixin.qq.com/s/-AMRTDI4TN-2n6puKWKvxQ
253,"《封神第一部》封神背后：腾讯视频加码院线？",https://mp.weixin.qq.com/s/j6q7aYBEODDM6xmvAa2Orw
254,"6月上电影备案：减少59部，《神探大战2》、万玛才旦遗作备案",https://mp.weixin.qq.com/s/6-SRpOrpX3rqQuUhfuq5KA
255,"34岁的匹克，如何走向年轻人？｜专访匹克",https://mp.weixin.qq.com/s/wSeLOdxOBOlPPlPrXEFpnA
256,"投16.55亿豪赌《封神》，解决3.88亿诉讼，北京文化死而复生？",https://mp.weixin.qq.com/s/TcOK8SM7cwwSaKgdskjUSw
257,"海底捞演唱会门口“捞人”？网友：活该你赚钱！",https://mp.weixin.qq.com/s/pgdyOkpBa3vvD0tXnEbaIg
258,"高燃现实感出圈 ，为什么说《我的人间烟火》是一部“有灵魂”的现实青春剧",https://mp.weixin.qq.com/s/VFDkmSd13TebbCUqKoLMDA
259,"6月电视剧备案：总数3倍增长，《清明上河图密码》《六姊妹》《此处通往繁星》备案",https://mp.weixin.qq.com/s/yOykuWbIo_ksJkUmxflu5g
260,"宁德时代：日赚1亿，不敢躺平",https://mp.weixin.qq.com/s/F3MSm3tvqmZbGEF_VMoK2g
261,"当AI用作文的形式，打开《长安三万里》《封神》时",https://mp.weixin.qq.com/s/KQaqIi425RrQJn7VVps1Vg
262,"流量明星，奢侈品牌戒不掉的糖！",https://mp.weixin.qq.com/s/OK7uqbzqkcHXH2iM3Knehg
263,"看完这场晚会，我也想去做主播了",https://mp.weixin.qq.com/s/UksDOzc3-kuH2fv3IZ5vFw
264,"1000个算法工程师冲入罗永浩直播间",https://mp.weixin.qq.com/s/r5_NU85NgsIRn66bi-KovQ
265,"《封神》的得与失：工业化标杆、IP计划流产、质子团贬值",https://mp.weixin.qq.com/s/YcLm9tf_NXELEOw8D9iJjg
266,"剧集“空降”宣推苦了谁？",https://mp.weixin.qq.com/s/xpFUHUHnLILRVbYewb3f1A
267,"专访王小卤：四年了，为啥还在做凤爪？｜品牌深壹度",https://mp.weixin.qq.com/s/EJnWIeHmsilI4bWq2jjxnA
268,"游戏动漫角色占76%，Character.ai成了当代网友的“梦中情聊”",https://mp.weixin.qq.com/s/5O73kYMZFEugWNON_RIg6Q
269,"你能想象马云当老师、马斯克拧钢筋、比尔盖茨卖盗版光盘吗？",https://mp.weixin.qq.com/s/snCD5NGft296tuB5GaC5iw
270,"泛文娱再谈AIGC：这就是未来的水和电 | ChinaJoy 现场",https://mp.weixin.qq.com/s/FqFVutt59pGh9SCjJuXACA
271,"停氪、退游、举报，换装游戏陷入生死局",https://mp.weixin.qq.com/s/jcm_daAVS3qVQ3hSnT9PuA
272,"小鹏大众，互换半条命",https://mp.weixin.qq.com/s/uQSCpHL9iMAd48VXaAv5Qw
273,"冯提莫罹患癌症后，她的粉和黑都向我发来了短信",https://mp.weixin.qq.com/s/7QZ4Nwh8phRY3RisqAz7vQ
274,"抖音直播间被停3天，东方甄选终局是做自己的“山姆”？",https://mp.weixin.qq.com/s/w3b-6c0wucp3QL9NBudS1w
275,"Netflix的亚洲综艺战事：爱优腾看好了，我只表演一次",https://mp.weixin.qq.com/s/1THt8FBnjYm9IOt8KH8Czw
276,"为什么亚运会是电竞营销的分水岭？",https://mp.weixin.qq.com/s/bHYHG_L951OlB1DNrEYMjg
277,"6月下电影备案：同比增长50%，刘德华谢霆锋再度合作，王晶新作备案",https://mp.weixin.qq.com/s/cozNBYRO6iBf0qq5I2hcCg
278,"输球出局，穿Prada的女足商业化怎么办？",https://mp.weixin.qq.com/s/roALOEaZEVyPxBEhytEkgA
279,"美踏控股发布虚拟人音舞社交人工智能大数据模型“心乐舞河”",https://mp.weixin.qq.com/s/pXOJtKuX85yovQoOETV0KQ
280,"离北京500公里的县城，我发现了《蛋仔派对》火爆的秘密丨县域调研①",https://mp.weixin.qq.com/s/xlACIVsNikQYwkQLLmzVtA
281,"7月互联网专利盘点｜爱奇艺自动识别口红色号，魅族自动呼叫代驾",https://mp.weixin.qq.com/s/caAlG_TZQAh7WiX_UxQIyg
282,"桑稚的“鸭”，孟总的“水”，现偶创带货新趋势？",https://mp.weixin.qq.com/s/GhNb8rim5ZuyyGVGBy8RuQ
283,"AI浪潮下，数字文娱出海迎来新方向",https://mp.weixin.qq.com/s/3w1Ohm6Awtd6klTbjToNsg
284,"音乐、艺术、IP衍生，泡泡岛音乐与艺术节打造行业新范式|专访创娱无界",https://mp.weixin.qq.com/s/7i3dNns13SGbuzHndH9Eng
285,"7月IP衍生品：大运会周边热销，《莲花楼》手办众筹",https://mp.weixin.qq.com/s/eAacEVD_N4ofXYR2jIkBNA
286,"整理完《热烈》等101部国产运动片，我们发现了爆款公式",https://mp.weixin.qq.com/s/eTH4qVO_pZ9iP1NWSlLsjA
287,"对话妙鸭相机产品负责人 | 9.9赚钱吗？为什么下一步上线ToB产品？",https://mp.weixin.qq.com/s/FAouZXyI6d6utSLYg-3V_w
288,"十年，75个IP，20%+SKU占比，名创优品靠联名获得了什么？｜品牌深壹度",https://mp.weixin.qq.com/s/0DI8DsJcaSNPwvMXm8zv4w
289,"七月炙热，不负清风|小娱月报",https://mp.weixin.qq.com/s/yHknU58Z8vgDQaVbIH2z0g
290,"丝芭十年，在偶像经济的“迷宫”中寻找新出口",https://mp.weixin.qq.com/s/rkm0OEuqo_WDZOHR1crnMA
291,"直播卖20万张票，不如跑100场路演丨暑期档路演调查",https://mp.weixin.qq.com/s/YjvJjEJJhniyRXTq9TiR1w
292,"00后养宠，宠物保健品已是必备？",https://mp.weixin.qq.com/s/4juEWUqCkmNm6flVVgl9JQ
293,"没想到AI游戏编辑器，中外差距也有这么大",https://mp.weixin.qq.com/s/D3GH2Fz4V3GCMSHMv1-GAA
294,"从酷爽单曲到闪耀之夜，TME×雪碧打造最受年轻人追捧音乐营销爆款",https://mp.weixin.qq.com/s/E9gi6fKeFe8znOX5kJcx3A
295,"TFBOYS十年：既是空前，也是绝后",https://mp.weixin.qq.com/s/Qfz1o0YrBVr5dm7hYo1SMQ
296,"《雾山五行》：3年4集，观众为什么愿意等他们",https://mp.weixin.qq.com/s/H2DkLc9ie0CM2oeBtag6WA
297,"暑期档点映争议背后：口碑贬值和饭圈崛起",https://mp.weixin.qq.com/s/DoOiBhYci9ezD1q9Iut2kw
298,"娱资·中影华龙教育联合举办 | 《AIGC新媒体运营》训练营",https://mp.weixin.qq.com/s/TDO3oy8_ya-Rk_Cwx3Fijw
299,"霸王茶姬北京首店爆单，茶饮“中生代”没有新花样",https://mp.weixin.qq.com/s/3AGcC6S7ANpMbqdMA_5Qqg
300,"音乐演出的另一面：卖不动票、Livehouse关停、口碑下滑",https://mp.weixin.qq.com/s/cVMCNz_hQFiTtg7bL7_NFg
301,"2.5天赚1万，AI下的独立游戏启示录",https://mp.weixin.qq.com/s/T58OPqKafzpuemjeS5Liig
302,"只有短剧导演才会告诉你的5件拍摄小事 | 对话曾庆杰",https://mp.weixin.qq.com/s/RP9pXTNSugCBI-B0xMut6w
303,"嘉宾官宣｜「新消费时代 解锁IP联名无限可能」主题沙龙报名启动",https://mp.weixin.qq.com/s/9uedOH6DXOiMWyr3QGwOfw
304,"自有品牌破一千万单后，小杨哥瞄准了“美瞳”",https://mp.weixin.qq.com/s/1v3Nou8ffTr3Xixx8zkusw
305,"TFBOYS演唱会，让西安赚了多少钱",https://mp.weixin.qq.com/s/mEZZACp4LEiH_teShoD3IQ
306,"单机版《仙剑奇侠传》虽好，“原神”版《仙剑世界》才香",https://mp.weixin.qq.com/s/OB0LY7zD_lRE1DKCU9bNfQ
307,"从9块9到1149，谁在为AIGC买单？",https://mp.weixin.qq.com/s/tNRc4CkMI3mMz3kuqbNPPA
308,"本周四，与匹克、阿里鱼、悲伤蛙、武林外传操盘手畅聊IP联名",https://mp.weixin.qq.com/s/XMCSDFBFcMjCJI4eg09-Eg
309,"“双女主”“全女班”，会成为音乐剧市场新风潮吗？",https://mp.weixin.qq.com/s/pbIXlO5Fhisacl_bDHgQbQ
310,"阿里“分家”后首份财报：大文娱收入增长36%、《长月烬明》《消失的她》立功",https://mp.weixin.qq.com/s/jeVFf-1rYXLZoRxfnPWAPg
311,"专访爱玛：绑定周杰伦的电动车，玩起了多巴胺｜品牌深壹度",https://mp.weixin.qq.com/s/EAlCiAvhA_SEaww0fxmf_g
312,"暑期档明星代言真相：一条微博50万，一个短代300万",https://mp.weixin.qq.com/s/N6UOK55hqOQGkcD4wFySNQ
313,"年轻人爱上买彩票，开一家彩票店能赚多少？",https://mp.weixin.qq.com/s/cIUIJvg_lt9a-HkM0R25fw
314,"7月电视剧备案：头部剧集公司产能回升，张晚意王楚然《柳舟记》备案",https://mp.weixin.qq.com/s/ddVQxvKEoiHku9oQjXp4sw
315,"达芙妮们，都想成为南极电商",https://mp.weixin.qq.com/s/ytP1jEmqIpCCTjUK57EfdQ
316,"详细议程｜「新消费时代 解锁IP联名无限可能」主题沙龙报名进行中",https://mp.weixin.qq.com/s/LFrjccrEXKWatVLumNGByg
317,"字幕组之谜：用爱发电，还是趁机诈骗？",https://mp.weixin.qq.com/s/nqxGjnjlqf0m44WijLHC2w
318,"​《孤注一掷》背后的坏猴子影业：现实题材的先行者与生力军",https://mp.weixin.qq.com/s/RbzC5XISaM_483V-0xUb2w
319,"宠物经济：情感的尽头是生意",https://mp.weixin.qq.com/s/rxinVEpYaij3FnhjS92pCA
320,"狂输二十万，Soul直播间里的“孤注一掷”",https://mp.weixin.qq.com/s/ool_1njjQugKBNPMQdeZYA
321,"直播电商2023半年报：交个朋友赚4000万，遥望亏1.8亿",https://mp.weixin.qq.com/s/jLJpQTiTjNQC4GhWGDhfng
322,"现实版《孤注一掷》性感荷官？娜扎代言翻车了！",https://mp.weixin.qq.com/s/l9e6OK7cyDo2w2sHhJuG_g
323,"《长相思》暑期档领跑，腾讯视频古装剧进阶",https://mp.weixin.qq.com/s/w_P5fGmJoZ0CXTLsE0Wxig
324,"新丽《潜行者》热播收官，阅文集团坚持影视多元精品布局",https://mp.weixin.qq.com/s/a7h3Iiw0_VHepITkO_GjKw
325,"阿里大文娱CTO郑勇：妙鸭火了，我们还要继续发力影视工业化",https://mp.weixin.qq.com/s/mhNewnqnAuhdApQIONSnGg
326,"连续两季度盈利，斗鱼如何造血增长？",https://mp.weixin.qq.com/s/27o5yJ9VvKVRXg-x0Cuafg
327,"拒绝“潮人恐惧”，Badmarket用便利店思维做买手店",https://mp.weixin.qq.com/s/_PXP49qYwpAyF0EfqVUgvw
328,"“情感导师”OR“捞女教主”？曲曲大女人的出圈背后",https://mp.weixin.qq.com/s/uJA_JEPdTl0zPfbCT1J_9w
329,"《王者荣耀》被碰瓷，MOBA江湖格局会被改变么？",https://mp.weixin.qq.com/s/06mXeUYGuzjOkzLBA2DxoQ
330,"「舔狗经济」卖不动了",https://mp.weixin.qq.com/s/tCvNG_fLrMYGjDoN_hH66w
331,"7月网络动画上线备案：增长6部，《风灵玉秀2》《暗河传》备案",https://mp.weixin.qq.com/s/MwmfQ1NFRVTLXJGkFTt6qg
332,"好莱坞罢工百日：扯着AI的虎皮，拉新媒体讨薪的大旗",https://mp.weixin.qq.com/s/mgtCTwuGXW_HfD8Ij3TKjA
333,"追问乐刻：健身行业做万店，真的可行吗？｜品牌深壹度",https://mp.weixin.qq.com/s/YELUrAb1RZ5RtJkx5khPTA
334,"7月网剧备案：爱奇艺领跑，《狐妖小红娘竹业篇》《天坑》备案",https://mp.weixin.qq.com/s/VjApeOPxIamePXUzFwVFMw
335,"卖得最火的玩具IP不是奥特曼，而是奇趣蛋丨县域调研②",https://mp.weixin.qq.com/s/fYM2qsL5XB9O0zIvcFJvjQ
336,"豆瓣8.8、票房第7，《我和鬼》为何创造华语恐怖新纪录？",https://mp.weixin.qq.com/s/SglUgFw3L4vi57LAfrNZKw
337,"港片重生，抖音再续经典",https://mp.weixin.qq.com/s/flYQ0IF79aTP8Hf34N2-AA
338,"我的电影可能99%的人不信，但我就是相信 | 专访大鹏",https://mp.weixin.qq.com/s/wABDRUzgXQC33_UGdhko4g
339,"这届七夕营销，为什么都打“安全牌”？",https://mp.weixin.qq.com/s/seNGYkh-xKPm92FdgTVRhQ
340,"“村超”启示录：成为淄博，再造榕江",https://mp.weixin.qq.com/s/VMsQ6ebA3vqZMTxD2xjPMw
341,"索奈斯科技：我是怎么用AI做流量生意的？丨AI创业人03",https://mp.weixin.qq.com/s/3uedxbgUFOfw3Lw6aZHoCQ
342,"《奇迹少女》：少女超级英雄长什么样？",https://mp.weixin.qq.com/s/osPc7_gVSL9t9UjPABg2Ew
343,"狗片失利、爱情不出众，3亿七夕档一半靠“诈骗”？",https://mp.weixin.qq.com/s/cVzav_RORWfVdjx1X3xnVA
344,"7月上电影备案：程耳王一博《人·鱼》备案 追光《白蛇：浮生》新篇章",https://mp.weixin.qq.com/s/RzCXrELTaXHo5aUPdjPDqg
345,"遥望亏1.8亿，东方甄选GMV超百亿，直播电商喜忧参半",https://mp.weixin.qq.com/s/8kQ5TrPox6ggZL1Spb_uew
346,"匹克、阿里鱼、悲伤蛙、《武林外传》......共探IP联名的困境与趋势｜主题沙龙实录",https://mp.weixin.qq.com/s/gg3o3uq7QDH8d8v2FLGs1g
347,"综艺的“厨子手段、匠人心思 ”| 对话马东",https://mp.weixin.qq.com/s/qLKQKwCfo1tSzimLdzsf5g
348,"真诚是现实题材的必杀技 | 对话《一路朝阳》主创",https://mp.weixin.qq.com/s/eZGdK_QiVi-qTULwhX5ltQ
349,"抖音主播上阵帮忙，鲜花基地能走出“9.9元”低价怪圈吗？",https://mp.weixin.qq.com/s/l2zxdz4LpuRs0VPsQX-0kw
350,"切片一年收入1.87亿元！直播间外的小杨哥更疯狂",https://mp.weixin.qq.com/s/yMnva5CYTFTlpQADuL72nQ
351,"3万做择校文书，数十万拍作品集，留学机构卷向影视毕业生",https://mp.weixin.qq.com/s/xl9xwjUqFBPgGp4HWF9dUg
352,"一档综艺，盘活内娱舞台",https://mp.weixin.qq.com/s/9LYdLNdatNIpfKLWzEkArA
353,"中国车企在印度：海水与火焰中挣扎逐梦",https://mp.weixin.qq.com/s/6hW2VeJH6SvkP9f924a82Q
354,"毛羽：建成世界电影强国的重担，落在了年轻一代电影人的肩上",https://mp.weixin.qq.com/s/VypT1DcvB-UldOaiNtX5_g
355,"国内影视营销行业为何“拒”用AI？",https://mp.weixin.qq.com/s/qcrV1LlUpa4_sNK-llWJwg
356,"8亿票房，20万粉丝，诺兰凭什么“炸”",https://mp.weixin.qq.com/s/JlJR3a6pFshR4KVM8cQ6BA
357,"滚烫生长、打破边界，腾讯视频动漫的进击之路",https://mp.weixin.qq.com/s/Cn6HYRKdX-3w2Ey03Wc2dw
358,"影视行业加速复苏！华谊兄弟上半年业绩亏损收窄 下半年影视储备丰富",https://mp.weixin.qq.com/s/369ilRC3UkIQsWoXw2laHQ
359,"爱奇艺儿童成暑期“孩子王”，花式营销成就“IP聚能环”",https://mp.weixin.qq.com/s/CbZsjE-1OJ83xdjBJMDDCA
360,"流量时代，浪潮音乐大赏为什么还要做品质音乐奖项？｜专访",https://mp.weixin.qq.com/s/BBnEnZ2456X3l9ypuOSqOg
361,"沙龙报名｜与咪咕、七猫、中文在线…畅聊微短剧精品化2.0",https://mp.weixin.qq.com/s/zsaCJS7yvtaHYABRXIGDtw
362,"强地标性 品质先行 体验至上｜虾米音乐节开创国内地标音乐节最佳样本",https://mp.weixin.qq.com/s/vsVRPAlsRX94QQsxC34wQA
363,"Q2互联网大厂广告收入PK：为何拼多多、美团异军突起？",https://mp.weixin.qq.com/s/ZSXYj0T5ZkcvPrcSP9934w
364,"网易伏羲研究AI游戏，野心不止于《逆水寒》",https://mp.weixin.qq.com/s/flAhHRFx4D6XEXvJ_rpG4Q
365,"东方甄选入淘“首日1.75亿”：套娃式返券功不可没？",https://mp.weixin.qq.com/s/CT2YD0dsvEYS2gRAMmB12A
366,"8月IP衍生品：《画江湖之不良人》周边热卖，明日方舟发力",https://mp.weixin.qq.com/s/FuUJbPv5_ECmIuH9zm_GSQ
367,"手机大模型也卷起来了",https://mp.weixin.qq.com/s/Ap4ESgS1wKf9lScgcecFvw
368,"​ 抖音综N代怎么做，《全力以赴的行动派》这么做",https://mp.weixin.qq.com/s/2DdHe_yGtrxOajkQRCIJ4Q
369,"对话快手电商、作业帮：大品牌如何在四个月内做好销量爆发？",https://mp.weixin.qq.com/s/odU58-cOd9NVIPZmAfXcbA
370,"与“精神股东”同行 腾讯视频迈进全新成长期",https://mp.weixin.qq.com/s/iRftL4rLSr8z7HrCKzdseQ
371,"电商下半场：增量在“中老年人”？",https://mp.weixin.qq.com/s/VG3QzJNGiekAcGabvfVpcw
372,"携手迪士尼、王者荣耀打造IP专场，天猫超品日图什么？| 对话",https://mp.weixin.qq.com/s/t0aJMylK44niT-KcK7YtUg
373,"喜茶加盟费低于蜜雪？县城茶饮战超出你的想象丨县城调研③",https://mp.weixin.qq.com/s/6bJI9ZCuDGllVuWMB2RuKg
374,"沙龙报名｜与咪咕、七猫、中文在线…畅聊微短剧精品化2.0",https://mp.weixin.qq.com/s/rOz5gNCE7KSyW7csZQyLHw
375,"沙龙报名｜与咪咕、七猫、中文在线…畅聊微短剧精品化2.0",https://mp.weixin.qq.com/s/GOVGKsjOU4mVnz3rhh1Ukg
376,"爆款IP、强强联合、AI赋能，蓝港影业的跨越式升级",https://mp.weixin.qq.com/s/OFRNMHQHUCpl0ki77XaVbg
377,"AIGC的数据标注订单雷声大雨点小，大模型不好用正常｜专访汇众天智",https://mp.weixin.qq.com/s/HSaJUs4jnkxe1f0F6BV-xw
378,"AI合成数据是趋势，我们正在打造标注大模型｜专访龙猫",https://mp.weixin.qq.com/s/urHzJadsQvrubkJ0rlInLw
379,"我们有3亿道题，至少60家大模型要买｜专访景联文",https://mp.weixin.qq.com/s/JoqHemCWNJzCQsGYF4b5Yg
380,"AI标注公司生态调查：一半本科生、宝妈最好用",https://mp.weixin.qq.com/s/Tl8Io1Vwm6Ypw9BnV69Vcw
381,"监制中心制的一小步，电影工业化的一大步 | 解码暑期档",https://mp.weixin.qq.com/s/w-YfcNSdFcaudhdNHdijEg
382,"“折磨”顾客，捞金百亿！最“暴力”产品，彻底沦为全民公敌",https://mp.weixin.qq.com/s/AMKyRnk6ZvWSzMMFi2-1iQ
383,"华纳兄弟探索集团架构调整，中国区总裁赵方离任｜资讯",https://mp.weixin.qq.com/s/t5B5PREacy6AvBby5nEreQ
384,"专访百度宋健 | AIGC催生新“超级个体”",https://mp.weixin.qq.com/s/7QofZYgs1nPK5XVf9o95pw
385,"数据标注本质是高级搬砖，我们还不如工厂｜专访飞火",https://mp.weixin.qq.com/s/_qLyr6FX0TUISa7RVE4nAw
386,"盒马“移山”，大黄鱼“开道”？｜品牌深壹度",https://mp.weixin.qq.com/s/q_gWklmkK9Om4RdZ1ldimA
387,"大鹏、曾庆杰、程伟豪，来听听这些导演说了什么？|小娱月报",https://mp.weixin.qq.com/s/8iXXqt9R4NrpEc3EuuCLYg
388,"从《消失的她》到《孤注一掷》，爆款为何离不开抖音？",https://mp.weixin.qq.com/s/8d_u5nETUncRVnEE9bDWvw
389,"券商、基金开卷抖音，服务商怎么看？｜对话巫师财经",https://mp.weixin.qq.com/s/A70SSnrgAdZByDfWSA0iXA
390,"电影赚钱，剧集少利，行业冷暖不同天  | 2023影视半年报观察",https://mp.weixin.qq.com/s/pXwJJao7ZFZ7lwaDZmS9QQ
391,"2023国产电影译名十级考试",https://mp.weixin.qq.com/s/QrKGfkLxe0irCCbD18a7iA
392,"7月下电影备案：备案数创今年新高，易烊千玺舒淇主演毕赣新片",https://mp.weixin.qq.com/s/xPreI1tsGi-Vhby50M9XHg
393,"抖音上线跨境自营店铺，他们的进口生意做到哪一步了？",https://mp.weixin.qq.com/s/tYH0rn381NtUbis7NR_nJA
394,"被李佳琦“舆论连坐”的花西子，冤吗？",https://mp.weixin.qq.com/s/V8lDPzCPNr1znZXLK4crBw
