序号,文章标题,URL
198,"姚明辞去篮协主席？改革未半而崩殂，归来仍是大姚",https://mp.weixin.qq.com/s/aqblotPjZs7vyO54-v9QuQ
199,"赛博女友、AI 农妇…谁才是下一个《完蛋》",https://mp.weixin.qq.com/s/ll--hD-whr1JrUYB5fROCQ
200,"防守反击战！优爱腾布局竖屏短剧，力阻红果进前三",https://mp.weixin.qq.com/s/NtEVn4kyAaR1qRLozX4z-A
201,"经商探案宅斗权谋，“落地古偶”还有多少想象力？",https://mp.weixin.qq.com/s/4ZT7uB_Vy9-rfX_osr1gow
202,"不缺S剧的李沁，飞天金鹰提名归来仍是 “挂件女主”",https://mp.weixin.qq.com/s/RHbGP-aNlGBqePNkxPaqtQ
203,"毛绒带来情绪价值，二次元赛道依旧重要|对话阅文",https://mp.weixin.qq.com/s/vKBREgiP0NC0VZYA3XkxVQ
204,"不再PPT的郭敬明：用营销思路拍戏是什么体验？",https://mp.weixin.qq.com/s/6k0V-C_6y8ci1fYqifbBnw
205,"保持创新，把商业属性与艺术相结合|对话tokidoki艺术总监Simone Legno",https://mp.weixin.qq.com/s/WJ5Aw3uLSIa5FlsMwD6JIw
206,"AI短剧“新物种”，来势汹汹",https://mp.weixin.qq.com/s/neh07oVSPS1DFOzQilTCvg
207,"杨子上《再见爱人》因“天珠”崩盘？他是下一个李亚鹏、马未都吗？",https://mp.weixin.qq.com/s/Btzt5n9o95bfOXP11SHREw
208,"迪士尼消费品部提前18个月发布IP授权规划，“王炸”在于其计划性？",https://mp.weixin.qq.com/s/TWdBGviH_YDMXn50OsVhIA
209,"VR+IP孕育新机会，精准服务是硬道理｜对话艺洲人",https://mp.weixin.qq.com/s/gjDrSTJ0cS2DDwYBaf03Pg
210,"年末颁奖礼扎堆，文荣奖如何拾级而上？",https://mp.weixin.qq.com/s/ujkNQjwbaqEhg5rgzgYdQQ
211,"男爱保姆，女恋霸总，40+人群撑起40%短剧市场|中老年新娱乐消费报告①",https://mp.weixin.qq.com/s/rfyrpNsJ_we9ylJ2vs94Vw
212,"少林弟子也要退婚？文旅短剧太乱了",https://mp.weixin.qq.com/s/InB9TDbdoiilfyX61NMHWw
213,"双11过半，谁最吸金？",https://mp.weixin.qq.com/s/7UB86SOimlnpTRtlkIK3iA
214,"抛弃电视，是谁作的？",https://mp.weixin.qq.com/s/USYIFzLtF4v4Bpu9sQ43jQ
215,"三只羊复播！小杨哥果然坐不住了",https://mp.weixin.qq.com/s/99RQvAURbrJEvKWUP7nFYQ
216,"连结声音力量，喜马拉雅与创作者共建声音宇宙",https://mp.weixin.qq.com/s/g_tMAM5v9dACp_rDhjBVLg
217,"同样是AI换脸，为何只骂成龙不骂汤姆·汉克斯？",https://mp.weixin.qq.com/s/-sYV4PYhJD_n3vufShH2Uw
218,"剧综融合：长剧靠粉运，短剧靠后链，变现是王道！",https://mp.weixin.qq.com/s/ZMG8dUtrGekmJNjB5hI1lQ
219,"引发共鸣，逻辑情绪并重，投流更多，中老年短剧“跑通”绝非偶然|专访花生短剧",https://mp.weixin.qq.com/s/xD8kGb9WnGonPsHjGrcoaA
220,"“被需要”与“被爱”才是中老年底层逻辑｜中老年新娱乐消费报告②",https://mp.weixin.qq.com/s/rjCjKyQu2vJX0AqUkM0n4A
221,"男频已死，我转向中老年霸总女频 | 专访编剧本能",https://mp.weixin.qq.com/s/aiftoAY8sjGB29cFlk3M0A
222,"丰收十月，硕果累累|小娱月报",https://mp.weixin.qq.com/s/SFPx2wQr0tGFbMZDChH7uA
223,"“我在古着直播间掘金，几百块买一件奢牌”",https://mp.weixin.qq.com/s/N3z2iaS7MsUVEeqntQ8Pdw
224,"徐志胜带火森马，品牌如何借脱口秀演员“笑”傲江湖？",https://mp.weixin.qq.com/s/T8nOmLtoktD9L7bRtJ-Xjg
225,"合作王俊凯的幸运咖，真的能“升咖”吗？",https://mp.weixin.qq.com/s/kEwkJoPX8W0R41UHwZu7ZA
226,"李子柒离开4年，流量市场变了哪些？",https://mp.weixin.qq.com/s/x0ExC_7JlHijhHRUPiyIAA
227,"腾讯网易急入局，桌崽留存超豆包，游戏新世代由AI队友开启",https://mp.weixin.qq.com/s/ytdLXq2KGtBLxwYSBc-_9w
228,"太好了，是首部赛博古装轻喜剧《永夜星河》，长剧大盘有救了！",https://mp.weixin.qq.com/s/gSd-AERO_xtTyNMfOO02jw
229,"这场被加微信搅乱的微短剧大会，确实解渴",https://mp.weixin.qq.com/s/S6cTSqTG-pk4Ph5JP0-5cw
230,"Labubu是如何成为国产玲娜贝儿的？",https://mp.weixin.qq.com/s/qYlyBEuNzUKmNVQge2pZ1g
231,"4个月筹备，客流升三成，一日店长再翻红",https://mp.weixin.qq.com/s/qCfMuITu9T3-YPFMDpqkZA
232,"互联网“情感导师”，正掏空年轻人钱包",https://mp.weixin.qq.com/s/rTMvJ9711n-Ig5YsDk-9oA
233,"制造麦学，《再见爱人4》的设计值得综艺人全文背诵",https://mp.weixin.qq.com/s/oOIP8eFfy8J2ySjnEe9eHA
234,"演唱会搞怀旧，文旅搞社交，中老年有自己的节奏｜中老年新娱乐消费报告③",https://mp.weixin.qq.com/s/SvoD4NzQyW-pX-7ipELiNQ
235,"“鲶鱼”雷军：抖音粉丝突破3000万，换一种方式卷同行？",https://mp.weixin.qq.com/s/32_Oy5EPnEchb62KuS0Eyg
236,"年年都有家庭剧，为什么是《好团圆》成收视黑马？",https://mp.weixin.qq.com/s/P2-yzXiax7bTWt8LaH3y1Q
237,"一条视频带货过亿，销量拳打李佳琦、脚踢罗永浩",https://mp.weixin.qq.com/s/fBw3x9ujpfq_Pm6-0RukRg
238,"在抖音探店的明星们，迎来事业新机遇",https://mp.weixin.qq.com/s/xr8nqdsQSrBoX2PhR8VA9A
239,"芒果副总、文案女王吴梦知离职，优酷会是她的下一站吗？",https://mp.weixin.qq.com/s/TA_mmeoqul8q0TYdweOaKw
240,"THE BOX来了一家开心麻花，商场不爱电影院了？",https://mp.weixin.qq.com/s/dHPQQpaAaGr4vFSQFhA0zA
241,"又一届“金河豚”，娱乐资本论CEIS 2025暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/Rv1Lj3sNp7Hi5Ea3BOAxbA
242,"《以闪》被骂辱女，我在女权群收集了祖龙“十大罪证”",https://mp.weixin.qq.com/s/44B2DDsrTbtrXuSvHs7b8w
243,"AI浪潮下“内容大爆炸”，看腾讯音乐做好内容的超前解法",https://mp.weixin.qq.com/s/eS5gfV33gxJoGyR4n-kNJQ
244,"选战思维看女性电影：《好东西》拿不下三四线“摇摆州”",https://mp.weixin.qq.com/s/IRiG2yuf5PRQhEEkg4RQig
245,"谁来救武侠？谁来救《射雕》？",https://mp.weixin.qq.com/s/yurQLCgkbj0r5Ddv3S-ftQ
246,"腾讯网易派对厮杀，倒下的却是莉莉丝、船岛",https://mp.weixin.qq.com/s/BkPv082GoLP7tqWt3I1Juw
247,"一周狂赚0.14个亿，皮卡丘有了新魔力",https://mp.weixin.qq.com/s/5yWKxOv362Qogyt3XeYm-A
248,"长剧只够养活160人？长剧演员扎堆短剧抢饭吃丨经纪公司篇",https://mp.weixin.qq.com/s/OLzOr39pMik94hEW__0LDg
249,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/_PlX6H8DGX95REXOrMBo5g
250,"又一届“金河豚”，娱乐资本论CEIS 2025暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/ExOVk3RxSGkF5or0yk2m4A
251,"短剧公司经纪卷起来了：MCN达人转化，签约演员给定制丨短剧公司篇",https://mp.weixin.qq.com/s/ZiAZp_iyyI43grGQKp01Bg
252,"J.K.罗琳回归哈利·波特新剧，川普胜选了华纳不装了",https://mp.weixin.qq.com/s/eW_JRLobYF7kmEffRcWjeA
253,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/jQ8HsEj4-zqjvy_Sh6xAcw
254,"“从影视通往喜剧的道路上，我摸索了很久”｜专访演员李川",https://mp.weixin.qq.com/s/6MkefSIKXhda7XUt8yN-GQ
255,"《好东西》票房预测破5亿，一亿都靠N刷复看？丨50人调查",https://mp.weixin.qq.com/s/JCGN7QukmLPE2uykwd3vDQ
256,"“网易领导全没了”？逆水寒发疯式营销被罚",https://mp.weixin.qq.com/s/SzvTvxdbmU4qBjqBnhxrKA
257,"名著《青春之歌》再改编，白鹿王星越三搭《唐宫奇案》|9月电视剧备案",https://mp.weixin.qq.com/s/bShMxjyoG1gYkwgqgVe8WA
258,"选秀出海真相：海外短剧狂砍40亿，爱优腾芒背水一战",https://mp.weixin.qq.com/s/Qzz_8bvZV5RMWJ5SDsfKhA
259,"斗鱼迈入新境，游戏内容平台的N种可能",https://mp.weixin.qq.com/s/7CkMwp9LKyjtYDH6yHfVHw
260,"抖红批量制造“陈安妮”，打败陈安妮",https://mp.weixin.qq.com/s/RB9wzLrwNY_EDccGawNYcw
261,"男多氛围差、让妈更懂我、被电影安慰：15个N刷《好东西》的理由",https://mp.weixin.qq.com/s/VOwJKhuRA8sAAc83WH7kcQ
262,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/lkoVuP-WnK8gAdK3ZeKJLg
263,"《好东西》《小巷人家》妈味走俏，影视剧女性互助进入2.0时代",https://mp.weixin.qq.com/s/FwOOMfuuixso9IlN0B0FNA
264,"1位艺人多家“抢”：中国市场再次抬高海外艺人身价？",https://mp.weixin.qq.com/s/cOG3b7nTXmI4Psc34_3v7A
265,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/vjDXpdATHxXQ36tq7Ci3IQ
266,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/ek8BCYvNTfQhdEe4AzqmuQ
267,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/0tIS2TdQ_FSJD6j9h1UpCg
268,"为拆解《再见爱人》，我请综艺导演吃“熏鸡”",https://mp.weixin.qq.com/s/8bf20Ozw6WlJ4s1m7dN3pg
269,"马斯克又盯上电视台？这次是康卡斯特的有线频道",https://mp.weixin.qq.com/s/nNamKUzvxGtWRqO_kTpXAw
270,"改人设、不炫富、大女主崛起：“霸总”整治之下，10个短剧人的应对之法",https://mp.weixin.qq.com/s/Ow8z4xGaNe7a33mpSpKPMg
271,"游戏厂商扎堆“非遗大跃进”，谁在做事谁在蹭",https://mp.weixin.qq.com/s/CXUXwG12AbTVBDj02xZvBg
272,"可口可乐用中国AI做圣诞节广告，可灵到底哪里强？",https://mp.weixin.qq.com/s/cIz42SFyZwm49uzsUORoMg
273,"10月下电影备案：《孤注一掷》编剧新片立项，电影版《司藤》备案",https://mp.weixin.qq.com/s/aXJt4mJIzh94W0nmlrntGg
274,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/mKuSWYI0mrg7MC-Fnbh8VQ
275,"琼瑶生亦绚烂去亦翩然，身后唯余百亿商业宇宙",https://mp.weixin.qq.com/s/Og0rkwJWlUFEEjb5_lQqFQ
276,"大女主短剧破亿背后，是男频编剧血泪史",https://mp.weixin.qq.com/s/HPP6D5AxPWbEswuTm0PuoA
277,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/dWyGjnX60xhcq8Hh9x3Exw
278,"初冬，遇暖｜小娱月报",https://mp.weixin.qq.com/s/5oa1ksuW1T28t5DQrXbWjw
279,"从白月光变成饭粘子，《白夜》七年人生几年",https://mp.weixin.qq.com/s/ONEUs9RoEpzsjHKyiNDYfQ
280,"1000万人围观，双城之战IP开发做对了什么？",https://mp.weixin.qq.com/s/-TrYp1SvnwtkTfMYbpV-Ag
281,"“谢添地”的豪赌：巨额赞助《声生不息》能否成为下一个“特仑苏”？",https://mp.weixin.qq.com/s/USEUm2knXpfV4HU846I7MQ
282,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/l5D_T23ExOwDVNWLhk9AyQ
283,"硬蹭肖战王鹤棣，八卦直播号带货2500万气晕卓伟？",https://mp.weixin.qq.com/s/zzpTBOsP3MILB2mQlbJJ_A
284,"11月互联网专利盘点：AI补录剧集配音；只看自己感兴趣的故事线",https://mp.weixin.qq.com/s/i2jzGn6higQtRPpEu5gA5g
285,"月售过亿、抖音箱包TOP 1，“路遥包”品质到底如何？",https://mp.weixin.qq.com/s/qBRNiLCH72gAVTJA18iCGQ
286,"11月IP衍生品榜单：谷子经济带来格局变化，表情包IP强势霸榜",https://mp.weixin.qq.com/s/F-9MPpuuAhezeuVVaosV-g
287,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/0i9xtZqdnby-w88S00qcTQ
288,"黑神话后，第一款翻车的开放世界竟是《无限暖暖》",https://mp.weixin.qq.com/s/vPTITxen7dnb3AV3roO6PQ
289,"现实题材仍占主导，于正新作《行止晚》备案｜10月网剧备案",https://mp.weixin.qq.com/s/ZAEoan7V3ca1bkKPduBZAg
290,"用《不讨好的勇气》和网剧观众聊一次生活感悟",https://mp.weixin.qq.com/s/LHEMn1yNb23Z0xysFdWCLQ
291,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/D4h-5iTE80Iyk5o3701j5g
292,"恋综、脱口秀成编剧缪斯？综艺选题疯狂反哺影视剧",https://mp.weixin.qq.com/s/JIWiokAO2cmXFqY6-3N1SA
293,"刑侦与历史题材双线开战，谁能成为下一个热搜？|10月电视剧备案",https://mp.weixin.qq.com/s/TGbVkWEbnd6vXOnLZLafdw
294,"10年亏掉480亿美元，AT&T甩卖有线电视",https://mp.weixin.qq.com/s/z2XY9HTXg-jBTSc9gmkDFQ
295,"从慢热到火爆的木作文玩：回归内容，成就生意",https://mp.weixin.qq.com/s/53ukI3SURXUBCDfIpxdtIw
296,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/HvMTWpHHlgEGMBay2pS4gw
297,"为啥给抽象画风的《美人鱼》排片？我们问了6位影城经理",https://mp.weixin.qq.com/s/Hn6PW1HiCht5QeSdWz7OPQ
298,"喜力®啤酒携手泡泡岛：优质音乐节IP如何实现艺术与商业创新？",https://mp.weixin.qq.com/s/eyz1DQFV6fDDKdnLrrO_Iw
299,"一场双11漂亮仗，百度电商摸索出了“行家”式解题思路",https://mp.weixin.qq.com/s/u7nJlD6gRj3xF1gs7IYI1A
300,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/ugGJ7Lsgx0zolsntF3ufQA
301,"付航票价翻三倍，呼兰巡演破千万，杨笠庞博没声音，脱口秀加速迭代",https://mp.weixin.qq.com/s/4qx8htVuNm7uqyM7cN1Dlg
302,"“横店第一楼梯”被拆，竟牵涉中美贸易战和县域之争？",https://mp.weixin.qq.com/s/oU91X-K6MJ1czeLQaez-Zw
303,"《打电话》炒火晋江契约文，中国网文IP要靠韩国才能出海？",https://mp.weixin.qq.com/s/wOnYJqmvPrXuMo3L4WJ-BA
304,"年度剧王《我是刑警》收官，爱奇艺现实主义招牌为何响亮",https://mp.weixin.qq.com/s/qbkt1M5gm39Yl9ZMLYpZYw
305,"天命人不缺新袈裟，TGA却急需黑神话",https://mp.weixin.qq.com/s/kwVskG7cNj8ZEoiDgsz-vw
306,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/_luHECC_kMC1EaJZFQd2YA
307,"《再见爱人》出大电影，开心麻花光线联瑞新片立项|11月上电影备案",https://mp.weixin.qq.com/s/8tIj11vg-7NKozC7UJPJxg
308,"P8 以下不如 AI？网游公司裁员引发行业震动",https://mp.weixin.qq.com/s/VoUh9GjBFaF6C20W7tPDfQ
309,"原汁港风成功出海，《太阳星辰》把港剧路子走宽了",https://mp.weixin.qq.com/s/6w9LHV8UKAt9-bjg-aR8Vw
310,"在番茄创作者大会，我听到了爆款IP的“回响”",https://mp.weixin.qq.com/s/mR61KsiF87Getrqi-fvKlw
311,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/BuVCVXUBjLIKVbQT6bOPNg
312,"解锁4项功能最高享28天免费体验，WPS AI陪你一起做年终总结",https://mp.weixin.qq.com/s/uFll-71MgM1yZxdgH3h07A
313,"搞“抽象”的终点，是直播带货？",https://mp.weixin.qq.com/s/AG16zMUQZ5O8nuUH-Dqn7Q
314,"贾樟柯、李少红等九大导演的AI初体验，AI将把电影带向何处？",https://mp.weixin.qq.com/s/N-c30vA9fgy8zS44P_obTA
315,"“微信送礼”炸裂登场，高利润电商的最后一块版图？",https://mp.weixin.qq.com/s/3ypp4PzwYq-EKGbgDg-hkw
316,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/vBFVIowXmgMLIUruJtS0ag
317,"掘金东南亚，AI译制成主流，短剧如何撬动全球百亿市场？",https://mp.weixin.qq.com/s/GscP14JEUELH6R9EILvPXA
318,"就业难还是搞抽象？对话青海摇上岸“高材生”",https://mp.weixin.qq.com/s/AWuMxGckNy6Kvs_6VtVlNw
319,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/sVUl-xd_R_FElGqVtxMhAA
320,"尿路感染=不检点？流产就喝999感冒灵！这些品牌短剧翻车了｜本周短剧黑榜",https://mp.weixin.qq.com/s/eROl-xrZr126Z82qslOFSw
321,"“抖品牌”花千万重押代言人，赵露思、成毅、檀健次能否改写竞争格局？",https://mp.weixin.qq.com/s/QZ6uWNfCrC-gI3z_0XkH5w
322,"奖项征集 | CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选正式启动",https://mp.weixin.qq.com/s/T8MIijRrNvE8o9641-0FBQ
323,"借势短剧暴涨5亿，这家江西帮短剧公司让同行黯淡无光",https://mp.weixin.qq.com/s/Z70H0C99Yrb_qOFmnJu55g
324,"金河豚，首轮入围名单揭晓",https://mp.weixin.qq.com/s/c7Mrd1g8s-T1BEI6TNzu6Q
325,"娱乐资本论招聘持续进行中",https://mp.weixin.qq.com/s/xFt54V-I7l4bWdb4XySTfA
326,"《破茧3》强势续写悬疑系列，哇唧唧哇古偶再起新波澜|11月网剧备案",https://mp.weixin.qq.com/s/FXSIRMNl4368yxqd0TQg9A
327,"贡献2亿收入，游戏化小程序助力布鲁可成“谷子第一股”",https://mp.weixin.qq.com/s/YPmATy4tLshgzIcJkq8HHQ
328,"一只狗引导复仇，短剧版《我不是药神》，现实爽剧让人上头｜本周短剧红榜",https://mp.weixin.qq.com/s/8XIMl8Ez9UaHjm8_qWi1qA
329,"娱乐资本论招聘持续进行中",https://mp.weixin.qq.com/s/PycRUQ87TpJvhi75LOiBJQ
330,"中国资本市场没有谷子经济，只有奥特曼经济？",https://mp.weixin.qq.com/s/0x0Qf8IFFUpRP1UBQp3N4w
331,"这可能是2025年最落地的娱乐产业年会丨首轮16位嘉宾确认出席 CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选",https://mp.weixin.qq.com/s/znIxqzb-s0jH-Yt4TLTKBA
332,"一部品牌短剧千万GMV，谁能真正赚到钱？",https://mp.weixin.qq.com/s/nd2vd8dPHeN3no62N97LfQ
333,"破百亿的国乙2024，有了新故事",https://mp.weixin.qq.com/s/TRpY3eMKr4ROrkmEPLdlhQ
334,"爆款、黑马、高分剧齐头并进，2024腾讯视频剧集全维升级",https://mp.weixin.qq.com/s/o1xOOCenXvN4ioh3iJvo3w
335,"“痛包”正在成为年轻人的时尚新宠，“痛文化”破圈三次元",https://mp.weixin.qq.com/s/KRt0NSkQiXFOO4XAsMLvJA
336,"探班《师兄太稳健》，见证中国虚拍进入应用级时代",https://mp.weixin.qq.com/s/wvZ2pKZy2lUTxqNiCty2_g
337,"婆媳联手制渣男，哥妹齐力复仇，亲情剧不“撕”了？｜本周短剧红榜",https://mp.weixin.qq.com/s/FQO8ziRSyPeSoLWGtePLvg
338,"《双城之战》花2.5亿刀腾讯视频付300万？拳头：我们卖皮肤就是为了制作它们",https://mp.weixin.qq.com/s/P_lfvFKEw2FMmIBtrJLuhg
339,"经典IP与新兴题材齐发力|11月动画备案",https://mp.weixin.qq.com/s/wkFSJRLn9u2i3t7PJwUbZw
340,"王源粉丝薅政府补贴买偶像电影，有错吗？",https://mp.weixin.qq.com/s/FzlD27ixZ8IQcrpGQMeypQ
341,"这可能是2025年最落地的娱乐产业年会丨首轮16位嘉宾确认出席 CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选",https://mp.weixin.qq.com/s/bX8OVuMwcY5NxzJvJMB1eg
342,"现阶段短剧是B站的内容补充而非商业补充 ｜专访文与非",https://mp.weixin.qq.com/s/2gSwK_Z1wkp-fBSAGAamTQ
343,"贵州习酒惨遭面子工程，历史宾馆上演捉奸剧情｜本周短剧黑榜",https://mp.weixin.qq.com/s/w1Lq6aaycB92nr4B0uj2Ow
344,"这可能是2025年最落地的娱乐产业年会丨首轮16位嘉宾确认出席 CEIS 2025 中国娱乐产业年会暨金河豚荣誉推选",https://mp.weixin.qq.com/s/AJKn7Zb1qiORDaLYYtWh7w
345,"金河豚，二轮入围名单揭晓",https://mp.weixin.qq.com/s/c26pAPHEBD_CK-BNnxcMHw
346,"金河豚，二轮入围名单揭晓",https://mp.weixin.qq.com/s/0hQSkVQN5dGGFFcc6-Fqpg
347,"2025卫视跨年战：王一博琼瑶成收视峰值，江苏招商赢家",https://mp.weixin.qq.com/s/A2lFSrDZuG9SD1NAvZY4Lg
348,"22位嘉宾已确认出席，这可能是2025年最落地的娱乐产业年会",https://mp.weixin.qq.com/s/Ed8NTuzBWP8aP3ierE7U5w
349,"金河豚，二轮入围名单揭晓",https://mp.weixin.qq.com/s/zqu8fkAg3SDCaZoumeC1_A
350,"现象级爆款综艺《现在就出发2》，带火一个新顶流",https://mp.weixin.qq.com/s/ppNNBaCc68-qMtIaXoAVxA
351,"金河豚，二轮入围名单揭晓",https://mp.weixin.qq.com/s/4VggsqFhwS_pDZcB3wCgHA
352,"《GITV · 小米电视2024用户观影及消费偏好白皮书》：大屏娱乐新趋势正逐步凸显",https://mp.weixin.qq.com/s/nffPqDwfvGT6WFGKB7A-_A
353,"22位嘉宾已确认出席，这可能是2025年最落地的娱乐产业年会",https://mp.weixin.qq.com/s/wpSd0_Pr8-e8NdT7RJdRuA
354,"金河豚，二轮入围名单揭晓",https://mp.weixin.qq.com/s/foFR8sEgz6CWqKVF25sTvA
355,"预制CP、定档盛典、全球大屏，剧集“地宣”还有哪些新鲜感？",https://mp.weixin.qq.com/s/7mR070VetEi6DXf8rrXxMA
356,"王红卫：创作应该发端于创作者的自觉，而非过往成功经验和数据 丨年刊节选",https://mp.weixin.qq.com/s/XJjqHejEzXBFRQEtjvVzuQ
357,"综艺制作人的2024：老牌制作人变动频繁，85后硬控综艺市场",https://mp.weixin.qq.com/s/WVQjmAkLrB4htgrbxrj74g
358,"金河豚，二轮入围名单揭晓",https://mp.weixin.qq.com/s/c0k6qHavtELDtnPsCVJLng
359,"22位嘉宾已确认出席，这可能是2025年最落地的娱乐产业年会",https://mp.weixin.qq.com/s/ucd-4nKWoxT7SiMicq-qTg
360,"当跨年夜变成“比烂大会”，谁还能唤回观众？",https://mp.weixin.qq.com/s/dX9bg7gTaiDGqzWUi7up6A
361,"22位嘉宾已确认出席，这可能是2025年最落地的娱乐产业年会",https://mp.weixin.qq.com/s/gaKdwH-2b8sHEKWZ8ojGEA
362,"女频宫斗靠房中术出圈，男频赘婿实现小人物逆袭|本周短剧红榜",https://mp.weixin.qq.com/s/iamk8jl-TKQ9SCLwTZxPhw
363,"22位嘉宾已确认出席，这可能是2025年最落地的娱乐产业年会",https://mp.weixin.qq.com/s/mFpEe09fax0Xzqv2c0AG7A
364,"小三送礼，洛秋洗发水成出轨证据｜本周品牌短剧黑榜",https://mp.weixin.qq.com/s/ck73lrbmRqT0g_uSina7UQ
365,"金河豚，完整入围名单揭晓",https://mp.weixin.qq.com/s/3RLGKAEywLu-cYodsJzkBQ
366,"完整议程发布，这可能是2025年最落地的娱乐产业年会",https://mp.weixin.qq.com/s/cAo0yDPOXhSh680qJVV6xA
367,"优酷副总裁，商业化、综艺及直播业务总经理沈严：综艺到了行业巨变的时候，制作模式亟须变革|年刊节选",https://mp.weixin.qq.com/s/KY3aIIMLXQxlTqM1k4G1ZA
368,"22位嘉宾已确认出席，这可能是2025年最落地的娱乐产业年会",https://mp.weixin.qq.com/s/FjihrFSFgXHtM_av110Qbw
369,"金河豚，二轮入围名单揭晓",https://mp.weixin.qq.com/s/CzWQJxSkVbxZmLf134BmkA
370,"视频网站AI侵权第一案！爱奇艺诉MiniMax，或涉视频生成",https://mp.weixin.qq.com/s/RsrQoJTKClRl7Msvh7DmHw
371,"金河豚，完整入围名单揭晓",https://mp.weixin.qq.com/s/gqussO16YIm-gMuhgDOXxg
372,"启蒙影业姚晓峰：长剧“思变”，拥抱危机与变化丨年刊节选",https://mp.weixin.qq.com/s/culM-3r6FKIRaIv5SHNJ3A
373,"恒星引力创始人、CEO王一栩：创新不止，做内容行业的冒险家与破局者|年刊节选",https://mp.weixin.qq.com/s/c8x7xLEA-EqsCJhZsuGhoQ
374,"爱奇艺高级副总裁陈潇：和合作伙伴一起“挖井”，创造新的高质量内容|年刊节选",https://mp.weixin.qq.com/s/58lTzb9YR4X1pslsIEPIew
375,"腾讯在线视频王莹：机遇与挑战并存，IP生意更要坚持长期主义|年刊节选",https://mp.weixin.qq.com/s/_gbC8oJkTzX5vqFWs4YxTA
376,"生数科技樊家睿：AI视频生成技术如何赋能影视、动漫与娱乐|年刊节选",https://mp.weixin.qq.com/s/cQr_S0O4tdZNpTuoBezdbw
377,"王星被救出！泰国制片人解密跨国拍摄如何防止被骗？",https://mp.weixin.qq.com/s/D3jEaGVRu78pTKAVdDvWEA
378,"CEIS 2025金河豚获选榜单重磅发布",https://mp.weixin.qq.com/s/vdHrY5epRN-NIwGcfuuyPg
379,"完整议程发布，这可能是2025年最落地的娱乐产业年会",https://mp.weixin.qq.com/s/6g9s9-lL8Ctz0ti6fS7JZg
380,"九州文化创始人、董事长汪家城：微短剧会变成全球所有内容、流量渠道的变现工具|年刊节选",https://mp.weixin.qq.com/s/ZVkuMSHfcpm9NsyqaNeQOA
381,"完整议程发布，这可能是2025年最落地的娱乐产业年会",https://mp.weixin.qq.com/s/Ink5apWzaiIj2X5eBNWERg
382,"新年伊始，万象更新|小娱月报",https://mp.weixin.qq.com/s/rnWW_1LXFhuzabxgNNtqnw
383,"金河豚，完整入围名单揭晓",https://mp.weixin.qq.com/s/pGUOUeXWuR98Efp6sTbwGg
384,"听花岛：寻找“大众想看”和“创作者表达”的交集|年刊节选",https://mp.weixin.qq.com/s/ctmZcvoMhFwvz9AYAlwjzw
385,"IP联名遇上“吃谷热”，谁能吸引年轻人氪金？|盘点",https://mp.weixin.qq.com/s/fMq3wqXgxk19fjMaKJhKvQ
386,"为什么这出内娱大戏，唱罢才能踏实过年？",https://mp.weixin.qq.com/s/nhbb5MLgXT2nIUUU4sQW6Q
387,"短剧冲击下，文娱行业如何“逆周期”？| CEIS2025现场实录",https://mp.weixin.qq.com/s/7ky2DJlKxZidZ2iXX5X3bw
